id,effettuataDa,data,ora,durata,costo
4,3660629848,2024-01-05,07:26:43,2999,6.8473
5,3660629848,2015-02-10,14:25:14,2114,6.2148
1,3929928532,2023-02-09,12:54:35,1693,8.2161
2,3929928532,2016-11-02,19:33:04,2972,4.8017
3,3929928532,2024-03-06,16:19:58,360,0.2503
4,3929928532,2015-01-28,12:00:40,6090,31.8668
1,3804869870,2018-04-27,21:11:42,3320,9.1452
2,3804869870,2021-12-02,17:43:03,1848,4.3799
3,3804869870,2017-04-08,18:11:05,1880,7.7709
1,3663551012,2020-05-23,22:22:52,5016,7.8027
2,3663551012,2019-04-09,20:34:01,5941,17.2958
3,3663551012,2022-04-15,13:07:06,1012,3.2275
4,3663551012,2022-01-04,19:57:09,2215,6.0301
5,3663551012,2020-03-16,22:13:18,1021,3.1157
6,3663551012,2023-05-19,14:45:34,1865,4.9193
1,3453970436,2023-06-24,16:21:44,757,0.4439
2,3453970436,2023-08-19,14:58:19,813,1.7567
3,3453970436,2024-02-26,08:22:06,5663,9.1211
4,3453970436,2023-07-13,20:09:39,5897,27.059
5,3453970436,2023-06-14,20:43:55,7135,26.3267
6,3453970436,2024-03-29,18:44:19,4631,25.5801
1,3282391162,2024-12-23,20:53:28,235,0.3129
2,3282391162,2024-12-28,21:19:54,4203,16.5577
3,3282391162,2024-12-27,12:50:13,3284,13.0606
1,3383964111,2022-12-02,22:38:38,6538,3.4151
2,3383964111,2023-04-30,18:06:14,3771,8.5794
3,3383964111,2024-09-28,22:16:18,5607,9.3606
4,3383964111,2022-07-05,14:55:57,3690,7.8414
1,3478116384,2023-12-15,08:24:01,6138,12.4501
2,3478116384,2024-03-08,17:51:29,4294,21.5326
3,3478116384,2024-03-08,12:21:24,6738,39.0952
4,3478116384,2024-07-24,11:58:21,737,1.8238
5,3478116384,2024-03-12,22:42:41,7105,33.7359
1,3609699527,2016-01-25,07:23:34,6906,32.3265
2,3609699527,2019-04-30,21:55:19,799,1.5763
3,3609699527,2018-06-24,09:45:01,2732,14.1131
1,3897456519,2024-09-25,19:09:19,1599,3.1492
2,3897456519,2024-09-16,13:36:01,296,0.5043
3,3897456519,2024-11-28,12:06:48,3039,16.6553
4,3897456519,2024-07-28,12:24:57,7104,5.1889
5,3897456519,2024-12-04,13:00:57,5867,26.2563
6,3897456519,2024-09-20,16:22:16,990,3.4711
1,3928076803,2024-09-19,08:17:36,4753,19.0631
2,3928076803,2020-04-27,12:16:54,2859,2.5441
3,3928076803,2016-01-18,16:19:58,1143,6.5974
4,3928076803,2023-09-28,20:20:35,2948,15.0552
1,3807033138,2022-11-12,09:30:06,2033,10.2804
2,3807033138,2024-02-15,12:53:57,1357,5.7669
3,3807033138,2024-08-30,10:30:50,4778,16.3154
4,3807033138,2021-12-30,16:12:51,980,3.7742
1,3475651997,2020-05-23,12:35:57,4625,14.9488
2,3475651997,2018-02-01,16:58:02,4027,7.901
3,3475651997,2019-12-16,12:21:38,979,3.857
4,3475651997,2022-06-21,18:34:35,4833,13.3112
5,3475651997,2018-10-22,09:57:17,6125,10.6931
1,3702058534,2022-11-27,17:04:05,2070,11.6895
2,3702058534,2022-09-30,13:39:46,953,1.3966
3,3702058534,2024-01-30,17:46:19,2795,10.1331
1,3497596201,2024-07-26,12:08:00,2732,14.8539
2,3497596201,2024-12-27,07:23:08,2594,9.5588
3,3497596201,2024-11-18,08:09:11,1025,1.154
1,3608470072,2024-02-11,19:02:03,154,0.6331
2,3608470072,2024-08-09,18:10:50,5616,29.6117
3,3608470072,2022-03-10,21:25:39,2096,2.1093
4,3608470072,2022-05-02,21:59:45,989,3.538
5,3608470072,2024-05-24,15:34:46,1497,6.7575
6,3608470072,2020-01-06,13:26:38,3105,4.1437
1,3705034979,2024-06-17,17:16:10,3176,4.1136
2,3705034979,2024-06-26,20:15:05,5576,18.7462
3,3705034979,2022-06-01,18:43:24,3126,13.7487
4,3705034979,2022-07-15,16:23:01,400,1.9369
5,3705034979,2023-11-06,16:29:41,1716,6.8355
1,3337823275,2024-04-14,09:57:48,4906,9.9704
2,3337823275,2021-05-11,11:48:31,5260,10.4295
3,3337823275,2018-11-06,15:00:28,4776,16.2713
4,3337823275,2021-06-10,13:29:53,108,0.5412
5,3337823275,2024-08-05,14:48:41,5086,17.955
1,3357992082,2024-05-04,10:29:59,5688,14.5036
2,3357992082,2022-01-13,22:54:39,1551,1.0322
3,3357992082,2024-03-01,10:10:04,5581,31.1066
4,3357992082,2022-12-27,14:58:44,2434,3.5149
5,3357992082,2023-04-06,13:52:36,6503,27.3375
6,3357992082,2022-12-30,13:40:25,5105,21.4236
1,3482204457,2022-09-10,10:13:02,7009,17.8164
2,3482204457,2023-07-07,22:30:01,207,0.5695
3,3482204457,2018-01-29,12:32:47,763,1.3386
4,3482204457,2021-02-16,19:08:03,3642,20.9727
5,3482204457,2017-09-09,21:16:43,2713,8.1148
6,3482204457,2019-06-19,08:43:33,248,1.1897
1,3491870532,2021-11-10,09:58:31,5648,30.1933
2,3491870532,2024-06-14,20:48:23,2349,11.5885
3,3491870532,2022-11-03,16:54:34,6740,16.6668
4,3491870532,2022-11-11,19:07:37,3323,7.6782
1,3386805866,2022-03-28,08:51:41,499,0.8594
2,3386805866,2022-02-24,22:23:19,555,1.3284
3,3386805866,2024-02-10,20:09:11,1162,2.0345
4,3386805866,2023-02-11,18:32:00,5251,10.5606
5,3386805866,2023-11-03,19:49:54,5420,11.5003
6,3386805866,2022-11-30,14:52:26,2247,6.3714
1,3335929210,2024-04-21,10:49:28,175,0.6186
2,3335929210,2024-12-06,15:03:19,86,0.1581
3,3335929210,2023-08-11,19:12:48,6854,6.2278
1,3604421304,2018-03-07,11:38:57,6607,9.3464
2,3604421304,2022-03-11,11:20:47,2172,3.864
3,3604421304,2018-06-02,22:37:48,6529,33.684
4,3604421304,2024-09-18,19:12:29,5944,15.1484
5,3604421304,2016-02-19,13:09:06,658,2.8793
1,3808148173,2021-11-21,08:20:36,4748,27.6329
2,3808148173,2021-06-02,21:26:12,904,2.1269
3,3808148173,2017-07-27,08:59:46,2579,2.9607
1,3661584613,2024-12-07,19:06:06,358,1.6915
2,3661584613,2024-03-10,19:42:05,4340,13.2497
3,3661584613,2024-05-25,15:08:43,6105,17.097
4,3661584613,2024-09-03,09:44:08,6235,36.1348
5,3661584613,2024-01-04,22:07:00,5965,17.7583
1,3939471902,2019-08-15,20:12:08,3975,3.1036
2,3939471902,2022-03-01,17:45:13,5076,20.7079
3,3939471902,2021-09-28,21:30:45,3337,5.4192
4,3939471902,2018-07-03,16:25:35,6909,4.3079
5,3939471902,2016-12-21,11:58:54,6616,32.8101
1,3668783967,2023-09-22,08:40:11,3914,19.0525
2,3668783967,2021-03-24,10:22:47,6880,28.1005
3,3668783967,2021-01-11,07:51:55,2671,2.7826
4,3668783967,2018-10-14,12:32:56,2782,8.7272
1,3604710905,2023-01-09,19:44:52,1628,6.5239
2,3604710905,2024-06-09,08:11:15,4849,2.6543
3,3604710905,2022-06-25,22:41:03,5385,6.5385
4,3604710905,2022-05-08,19:41:01,1457,8.0818
5,3604710905,2022-07-01,18:24:18,4271,20.7438
6,3604710905,2022-06-29,12:17:25,2638,14.5548
1,3474412901,2023-07-04,15:22:47,1634,5.1581
2,3474412901,2022-04-06,14:27:51,1251,1.6652
3,3474412901,2023-01-19,12:40:15,581,0.482
4,3474412901,2024-01-24,09:02:04,4353,22.7725
1,3452362309,2023-08-01,17:24:07,785,0.8168
2,3452362309,2023-07-23,13:07:45,120,0.0739
3,3452362309,2016-11-08,15:37:53,5163,19.4337
4,3452362309,2018-04-24,13:06:50,5206,6.4775
1,3807453836,2018-10-11,19:22:17,4248,8.9016
2,3807453836,2023-03-03,22:30:52,6270,31.9432
3,3807453836,2019-01-18,19:14:31,2355,7.1407
4,3807453836,2021-07-29,21:02:54,6192,12.6266
5,3807453836,2021-01-08,10:26:46,5495,16.7473
1,3471500119,2014-11-04,18:21:21,3206,18.0171
2,3471500119,2017-07-31,18:52:19,2579,6.4896
3,3471500119,2019-08-02,21:44:11,2902,8.3746
4,3471500119,2023-01-20,08:09:37,5486,9.922
1,3478919357,2023-05-20,15:45:32,2674,8.6338
2,3478919357,2023-06-05,19:16:28,5410,14.2034
3,3478919357,2024-04-14,07:59:03,4804,17.9168
4,3478919357,2023-05-11,13:58:12,5324,3.4459
1,3457467457,2024-12-16,09:47:42,2269,13.1639
2,3457467457,2024-12-14,19:40:06,88,0.365
3,3457467457,2024-10-02,22:31:49,107,0.1759
4,3457467457,2024-10-27,14:33:22,3669,8.6084
1,3932539864,2023-04-26,07:36:11,4940,28.3618
2,3932539864,2024-10-04,10:36:44,1969,7.7484
3,3932539864,2023-01-12,09:37:09,3578,5.3847
4,3932539864,2024-06-12,21:05:04,1316,4.1605
5,3932539864,2024-02-27,10:38:46,1703,3.8953
6,3932539864,2023-09-30,09:01:47,5506,31.9652
1,3495342414,2015-05-02,10:42:40,2591,3.3374
2,3495342414,2015-06-28,08:53:52,6717,32.7886
3,3495342414,2020-02-05,09:05:59,866,4.4029
4,3495342414,2014-05-20,16:00:40,2662,12.0159
1,3809371626,2018-08-18,07:13:26,1093,4.6105
2,3809371626,2015-07-17,15:28:00,5695,33.1232
3,3809371626,2022-10-13,19:58:52,7019,31.5087
4,3809371626,2023-03-17,13:40:28,3741,13.4245
5,3809371626,2019-06-27,22:53:16,230,0.2352
6,3809371626,2021-05-29,15:36:58,2064,11.7122
1,3893008798,2021-03-30,09:29:51,5648,10.8507
2,3893008798,2019-04-29,08:52:24,6941,8.5557
3,3893008798,2019-08-14,07:20:45,1752,1.8217
4,3893008798,2021-02-15,12:17:13,232,0.155
1,3607839434,2024-06-11,09:50:06,5917,6.5656
2,3607839434,2021-08-06,18:20:48,6145,32.1771
3,3607839434,2023-05-07,11:36:02,4530,18.0852
4,3607839434,2022-08-18,07:28:36,5967,24.7199
1,3351723830,2023-07-08,11:21:08,3398,14.0532
2,3351723830,2020-02-17,21:22:21,1480,7.6529
3,3351723830,2018-03-11,18:51:59,4451,18.5497
1,3662420554,2020-03-17,21:10:32,4957,23.4692
2,3662420554,2018-09-25,07:51:39,5742,10.31
3,3662420554,2021-04-27,13:43:14,3592,16.4429
4,3662420554,2019-06-13,18:16:15,1949,6.1547
5,3662420554,2023-12-10,12:29:43,5433,17.1897
6,3662420554,2022-04-05,17:06:00,783,1.755
1,3664635464,2024-12-16,20:40:55,4147,2.6257
2,3664635464,2024-12-21,17:30:22,5048,5.0874
3,3664635464,2024-12-17,12:30:08,6564,22.155
1,3355907815,2017-07-07,08:03:46,5263,19.6959
2,3355907815,2020-01-06,09:17:20,2351,1.6124
3,3355907815,2023-02-03,14:30:41,5573,21.5599
1,3807516277,2024-03-01,07:23:54,3789,14.8015
2,3807516277,2021-10-24,22:54:01,5658,18.8334
3,3807516277,2023-02-14,10:51:29,3746,13.946
4,3807516277,2024-07-27,14:57:25,3536,6.542
1,3803974119,2022-06-28,16:02:23,3545,17.5139
2,3803974119,2016-12-25,07:16:49,535,2.5748
3,3803974119,2023-06-10,20:48:34,7188,16.7937
4,3803974119,2020-06-11,18:02:15,759,1.0983
5,3803974119,2016-11-27,17:27:05,5894,18.1643
6,3803974119,2023-11-24,12:27:14,6342,20.6052
1,3492786109,2023-12-25,18:41:18,6077,31.1379
2,3492786109,2024-01-04,09:12:18,12,0.0497
3,3492786109,2020-05-04,22:43:42,3251,5.2857
4,3492786109,2020-04-02,12:08:15,5120,29.7308
1,3339006649,2021-04-06,16:27:12,1480,7.8053
2,3339006649,2022-05-15,07:48:06,7001,33.9775
3,3339006649,2024-06-18,12:36:42,3302,7.9474
4,3339006649,2022-06-25,13:01:04,6639,32.7768
5,3339006649,2022-10-19,20:21:32,1740,5.7251
1,3932716732,2022-09-17,17:52:12,6471,5.2129
2,3932716732,2024-12-17,09:42:20,364,0.8719
3,3932716732,2023-09-29,22:01:07,780,3.0853
4,3932716732,2023-01-14,21:21:49,1072,4.2386
1,3480106206,2015-06-20,20:45:42,5610,25.8922
2,3480106206,2023-01-05,18:45:02,1801,9.1863
3,3480106206,2022-12-12,17:46:12,1802,9.9446
1,3475849184,2023-04-12,09:09:51,4806,6.453
2,3475849184,2017-10-30,15:20:06,15,0.0345
3,3475849184,2016-07-06,10:14:31,1995,6.8593
4,3475849184,2022-12-19,16:45:21,5537,23.1389
1,3385907798,2017-10-11,14:43:45,676,0.506
2,3385907798,2024-12-23,20:34:07,2049,8.0649
3,3385907798,2019-03-18,22:11:48,5464,31.2549
4,3385907798,2020-02-18,09:29:35,6431,25.3464
1,3350642176,2018-11-10,16:09:18,3842,4.7134
2,3350642176,2017-05-24,15:37:57,3374,9.6238
3,3350642176,2018-03-26,20:45:36,6416,28.4217
4,3350642176,2020-10-05,17:21:26,6314,22.6289
1,3600243960,2021-05-25,08:43:25,2428,13.7934
2,3600243960,2020-07-08,19:48:40,6801,28.501
3,3600243960,2014-10-14,18:06:46,7108,30.9265
4,3600243960,2016-02-05,15:12:00,4258,6.915
1,3609900254,2023-11-16,07:55:07,2118,1.6461
2,3609900254,2020-11-30,12:02:25,4927,14.775
3,3609900254,2024-11-13,15:41:22,1691,4.2397
4,3609900254,2021-02-26,08:01:56,4345,2.7319
1,3331264383,2019-04-19,19:48:47,3754,20.5936
2,3331264383,2019-09-07,22:21:30,657,0.7032
3,3331264383,2023-07-11,11:12:36,1361,4.0073
1,3920282645,2022-10-08,12:10:30,2284,4.7178
2,3920282645,2020-12-01,12:38:41,6890,33.4772
3,3920282645,2021-12-19,13:28:46,3716,3.8283
4,3920282645,2016-10-21,16:51:19,7059,26.513
1,3408666312,2021-08-22,14:25:45,5310,27.1054
2,3408666312,2021-06-25,15:59:28,6373,31.4643
3,3408666312,2021-07-09,16:42:52,4047,5.3304
4,3408666312,2022-12-25,07:14:19,2145,8.5937
5,3408666312,2021-03-25,20:00:29,3474,7.5662
1,3808913560,2022-07-21,17:08:38,405,2.1131
2,3808913560,2023-09-28,09:38:31,1511,7.1726
3,3808913560,2020-12-22,07:11:53,6283,20.696
4,3808913560,2022-05-02,12:23:03,4030,8.1902
1,3479699786,2022-08-31,21:08:00,5718,9.9952
2,3479699786,2023-05-14,14:24:17,2268,6.4069
3,3479699786,2019-02-17,17:10:03,2312,11.7275
4,3479699786,2021-09-24,13:33:58,389,0.3635
5,3479699786,2019-12-27,16:25:49,268,1.165
6,3479699786,2018-04-21,12:51:26,3619,19.807
1,3281208505,2020-01-17,21:50:32,5789,23.0541
2,3281208505,2023-04-12,12:49:07,3390,2.3762
3,3281208505,2024-04-23,16:15:06,6266,36.0756
4,3281208505,2018-02-15,16:44:31,7157,28.5866
5,3281208505,2021-08-09,20:16:22,4524,21.8471
6,3281208505,2019-07-23,18:26:28,3772,6.631
1,3457302613,2024-09-05,11:56:05,3042,15.5758
2,3457302613,2024-04-20,17:10:07,5248,6.4774
3,3457302613,2024-04-14,11:20:35,2016,9.2463
4,3457302613,2024-10-13,20:00:21,89,0.3247
5,3457302613,2024-07-23,10:25:33,4168,15.0792
6,3457302613,2024-05-01,08:35:53,5837,19.2922
1,3805863220,2021-01-23,19:12:45,2087,10.6613
2,3805863220,2019-08-14,21:34:19,1046,5.9663
3,3805863220,2024-01-16,18:34:36,2225,9.3067
4,3805863220,2021-11-11,16:14:59,7054,21.3676
5,3805863220,2024-09-06,14:20:14,3417,9.4754
6,3805863220,2024-01-16,07:22:58,5215,21.256
1,3481934083,2023-09-16,07:16:21,1471,1.8421
2,3481934083,2024-10-12,08:12:42,6917,35.02
3,3481934083,2024-02-09,21:48:06,6613,23.2839
1,3337387213,2023-08-28,14:17:05,547,2.3841
2,3337387213,2023-09-11,19:24:14,1655,3.09
3,3337387213,2023-11-12,20:46:52,7115,4.1007
1,3459557112,2021-10-04,16:42:34,1542,8.128
2,3459557112,2021-06-29,17:21:19,4440,4.8406
3,3459557112,2024-04-16,11:45:21,3535,2.8995
4,3459557112,2021-05-14,10:10:35,1480,4.4824
5,3459557112,2024-09-06,08:56:51,2531,5.447
1,3897536376,2024-04-09,11:18:27,5335,16.6302
2,3897536376,2024-06-26,07:31:09,6434,6.9525
3,3897536376,2024-09-24,11:48:24,318,0.9299
4,3897536376,2023-01-03,14:08:56,208,1.1004
5,3897536376,2021-12-28,09:47:11,4407,11.4412
1,3931211925,2021-06-25,10:49:59,7099,14.7246
2,3931211925,2024-02-28,20:55:57,6587,19.9137
3,3931211925,2023-05-20,21:30:52,5539,26.5762
4,3931211925,2020-11-04,08:18:00,3600,10.6574
1,3285128330,2024-02-18,09:53:47,612,1.4948
2,3285128330,2017-09-14,15:27:25,2739,4.9937
3,3285128330,2018-01-02,15:18:41,3852,3.826
4,3285128330,2024-08-12,09:50:24,1868,2.1312
5,3285128330,2021-08-08,13:35:43,4444,10.1173
1,3802679344,2015-09-01,16:30:40,2437,12.7458
2,3802679344,2014-10-13,16:44:46,4252,24.7563
3,3802679344,2016-07-10,12:34:45,6636,17.8915
4,3802679344,2021-03-13,15:09:22,3952,12.7556
5,3802679344,2015-02-05,18:46:13,4879,14.163
1,3457799506,2022-10-17,22:03:44,6337,8.4712
2,3457799506,2023-09-08,17:30:59,1991,4.9193
3,3457799506,2023-03-12,16:30:10,406,1.7931
4,3457799506,2022-10-28,07:20:49,5468,16.9315
5,3457799506,2024-04-11,08:02:13,7000,9.1762
6,3457799506,2022-09-05,16:28:52,371,1.3384
1,3660673465,2023-08-05,08:43:04,1830,6.7539
2,3660673465,2015-11-16,10:20:19,3432,4.2224
3,3660673465,2017-07-04,14:53:47,4333,15.1425
1,3669662367,2019-01-08,16:03:36,3870,3.4286
2,3669662367,2016-08-30,15:21:24,2478,7.6399
3,3669662367,2020-04-24,16:12:17,2765,11.0074
1,3892855720,2023-11-10,16:09:15,5711,17.631
2,3892855720,2023-08-15,20:45:29,3528,15.2885
3,3892855720,2020-09-04,13:20:56,6639,8.352
1,3603614154,2016-12-12,18:15:02,2411,9.8434
2,3603614154,2019-02-17,18:28:29,3941,4.2505
3,3603614154,2020-07-31,15:35:19,6321,10.489
4,3603614154,2020-05-05,10:53:13,5298,23.2641
1,3384947179,2020-07-17,16:06:13,3653,14.9296
2,3384947179,2022-03-27,19:04:51,4066,13.1347
3,3384947179,2021-10-22,11:44:43,875,0.5192
4,3384947179,2023-03-13,12:42:55,910,4.2381
5,3384947179,2023-09-01,11:26:05,3850,21.4807
1,3202057213,2017-10-14,14:02:14,4559,21.8284
2,3202057213,2020-10-06,19:27:51,7025,18.2604
3,3202057213,2021-04-12,15:21:34,5051,14.6119
4,3202057213,2016-07-08,12:38:42,2193,7.2179
5,3202057213,2019-10-29,13:43:44,3521,17.1485
1,3922948101,2022-06-20,21:52:16,6463,21.5805
2,3922948101,2022-07-29,20:26:21,3879,17.8298
3,3922948101,2020-09-06,22:16:01,7088,27.0954
4,3922948101,2024-10-01,12:24:31,176,0.1885
5,3922948101,2022-07-19,15:22:29,5252,30.4834
1,3932342914,2024-02-09,07:09:39,4576,26.2425
2,3932342914,2024-08-10,19:34:17,4789,7.1465
3,3932342914,2023-10-31,08:49:58,3180,6.904
4,3932342914,2023-10-28,16:25:14,5689,12.99
1,3920821503,2017-01-08,11:10:44,5103,17.1807
2,3920821503,2016-09-03,13:05:39,5694,23.8389
3,3920821503,2024-01-20,21:42:15,5745,19.6214
4,3920821503,2021-08-17,10:06:20,3842,9.8995
5,3920821503,2023-01-22,13:05:31,1659,8.2589
1,3931560714,2022-07-08,16:29:50,5930,28.1078
2,3931560714,2024-09-18,08:31:28,5632,18.3094
3,3931560714,2020-11-06,18:57:43,4666,19.7394
4,3931560714,2019-05-10,13:41:37,139,0.5312
1,3913353280,2022-01-22,07:33:56,1278,6.4401
2,3913353280,2021-01-05,21:20:10,1741,9.809
3,3913353280,2020-05-18,09:49:08,3891,19.3655
4,3913353280,2023-10-12,21:29:37,1988,10.1448
5,3913353280,2023-03-18,20:45:30,724,0.7709
6,3913353280,2023-08-13,10:20:40,3769,2.1897
1,3919780195,2022-01-14,12:38:42,1418,3.2051
2,3919780195,2017-09-17,13:34:57,1421,6.874
3,3919780195,2020-07-24,15:54:58,4504,12.4402
4,3919780195,2019-02-20,09:52:01,3084,2.6149
1,3803108515,2022-09-27,10:10:30,2512,14.0184
2,3803108515,2023-11-04,13:01:53,7014,20.7281
3,3803108515,2024-10-26,18:57:30,5417,30.3781
4,3803108515,2017-07-16,22:15:23,2938,16.0643
5,3803108515,2017-06-14,21:54:25,2308,12.4966
6,3803108515,2017-11-28,07:57:56,2408,10.9226
1,3935499023,2024-02-04,22:04:11,1221,5.9139
2,3935499023,2019-05-11,14:23:18,5824,23.6927
3,3935499023,2014-10-23,09:46:58,7135,38.4508
4,3935499023,2021-07-02,19:33:07,3860,20.1244
5,3935499023,2020-03-14,08:48:30,1900,10.8428
6,3935499023,2024-03-20,09:13:21,2842,15.4128
1,3663898136,2024-10-22,07:02:37,6676,19.8281
2,3663898136,2024-04-05,13:45:28,5530,15.085
3,3663898136,2023-10-02,08:35:01,3472,10.3089
4,3663898136,2024-02-28,17:31:58,5288,20.8604
1,3604746785,2022-09-20,13:14:38,1756,6.1603
2,3604746785,2024-06-18,12:56:26,5300,12.4344
3,3604746785,2020-07-07,21:35:35,2619,5.6907
4,3604746785,2022-01-06,14:23:19,6726,27.6597
5,3604746785,2024-11-22,14:59:54,5595,20.1176
1,3474960746,2024-02-11,18:31:58,6504,34.5211
2,3474960746,2023-09-14,10:43:44,3989,11.4535
3,3474960746,2024-10-30,20:49:55,2217,1.9727
4,3474960746,2023-11-20,11:35:20,1326,2.318
5,3474960746,2023-05-28,20:18:05,160,0.8697
1,3913683784,2023-02-18,17:51:40,858,4.644
2,3913683784,2021-04-24,21:43:01,2114,5.7149
3,3913683784,2023-02-28,15:48:23,4609,11.6599
1,3804523286,2024-10-24,13:21:58,1466,2.4403
2,3804523286,2024-09-14,16:06:19,6078,16.3869
3,3804523286,2024-03-25,19:05:24,6470,35.4381
1,3352874190,2022-06-07,20:01:54,767,0.9606
2,3352874190,2022-04-02,13:47:34,665,1.4603
3,3352874190,2024-06-05,17:19:15,2058,6.7629
4,3352874190,2022-06-02,17:57:05,2938,1.9164
5,3352874190,2023-04-20,11:03:25,6218,29.2029
1,3937897192,2023-04-20,07:23:22,1720,9.6199
2,3937897192,2021-09-28,15:36:30,1151,0.8336
3,3937897192,2020-05-28,08:05:34,6140,30.0852
4,3937897192,2024-03-30,21:16:27,5283,10.2842
5,3937897192,2020-11-23,16:38:14,6669,30.3667
1,3385453032,2022-09-27,10:55:36,3358,16.0968
2,3385453032,2023-03-22,22:12:45,5658,15.5129
3,3385453032,2024-02-14,18:34:33,4067,13.9559
4,3385453032,2022-11-17,10:35:31,4061,17.263
1,3665798291,2016-01-21,12:55:19,5624,22.8865
2,3665798291,2023-03-24,17:38:24,7020,19.1212
3,3665798291,2019-07-14,12:30:35,387,0.6493
1,3705420653,2024-06-12,20:23:10,6093,21.3394
2,3705420653,2024-10-15,22:37:06,4621,22.4423
3,3705420653,2024-03-28,15:59:34,6567,25.6418
4,3705420653,2023-03-07,09:37:44,682,2.4836
1,3450428795,2019-10-12,12:52:48,4162,19.3229
2,3450428795,2022-08-26,21:44:55,1938,6.0962
3,3450428795,2020-08-04,11:19:37,1453,4.1406
1,3408216612,2024-03-06,08:21:45,2975,9.5745
2,3408216612,2022-04-30,20:14:02,3652,4.3325
3,3408216612,2024-07-17,17:15:22,7070,40.4785
4,3408216612,2015-06-04,08:28:16,1744,3.739
1,3387848488,2024-04-06,20:01:06,4554,24.6292
2,3387848488,2024-03-22,13:20:42,5795,6.8836
3,3387848488,2022-05-18,17:38:37,5746,16.1991
4,3387848488,2023-09-02,14:23:03,6748,13.7171
1,3803127891,2023-05-13,10:22:06,1225,3.0775
2,3803127891,2022-05-26,17:26:07,3697,4.2051
3,3803127891,2023-10-07,15:54:45,4928,22.2395
4,3803127891,2018-08-08,15:30:57,3449,3.6164
5,3803127891,2022-06-11,17:00:55,2226,2.6634
1,3912438775,2021-08-28,16:56:28,1301,0.6583
2,3912438775,2014-01-10,22:26:16,1068,6.1485
3,3912438775,2022-09-21,22:41:59,3350,5.0813
4,3912438775,2022-11-11,21:49:08,1295,5.076
1,3356126137,2023-08-29,15:40:59,5870,6.2915
2,3356126137,2024-05-13,17:25:00,6153,29.021
3,3356126137,2022-11-06,11:59:10,1781,4.3037
1,3288371221,2024-10-25,09:53:23,3983,15.9252
2,3288371221,2024-09-24,10:27:25,5091,2.8332
3,3288371221,2024-12-08,17:08:44,2594,4.3114
4,3288371221,2024-10-26,22:12:26,1753,5.6389
5,3288371221,2024-09-17,17:17:44,7141,25.3211
1,3499507845,2024-05-06,20:53:53,2533,6.4689
2,3499507845,2023-05-10,08:28:24,726,3.1458
3,3499507845,2024-04-07,15:21:15,610,1.6951
1,3389249617,2024-12-31,20:41:06,6332,16.9471
2,3389249617,2024-12-31,12:54:37,5014,23.1823
3,3389249617,2024-12-31,21:38:34,1481,6.0296
1,3477488483,2022-04-22,07:57:34,6149,34.7354
2,3477488483,2023-02-08,20:39:10,1436,5.9893
3,3477488483,2024-12-07,17:35:44,6753,19.0906
1,3450830001,2023-06-10,13:13:55,5113,12.7827
2,3450830001,2024-11-16,11:38:27,6004,31.1069
3,3450830001,2023-09-25,11:41:21,249,1.2909
4,3450830001,2023-07-08,08:28:18,822,4.1349
5,3450830001,2024-02-19,15:16:14,6709,12.6002
6,3450830001,2023-11-12,07:31:01,288,0.168
1,3891111179,2022-03-14,09:50:51,4752,13.6218
2,3891111179,2023-12-16,12:26:23,6594,21.4078
3,3891111179,2022-05-31,10:55:29,3098,9.2915
4,3891111179,2019-08-04,11:12:03,5502,20.3568
5,3891111179,2024-01-30,14:21:55,5036,24.329
1,3914568496,2024-10-23,11:30:54,3511,19.8265
2,3914568496,2024-10-21,08:56:31,771,1.6244
3,3914568496,2023-07-27,10:51:07,4324,19.2281
1,3280084691,2024-05-26,13:06:04,5344,9.7743
2,3280084691,2024-02-02,14:16:46,4575,21.1926
3,3280084691,2024-01-08,15:28:58,50,0.2771
4,3280084691,2023-07-26,21:59:13,1211,5.5032
5,3280084691,2024-01-08,20:50:52,6982,22.3902
1,3208913681,2021-06-28,22:10:13,1203,5.3428
2,3208913681,2023-07-23,15:20:19,4544,13.0335
3,3208913681,2024-10-01,19:21:54,4891,17.3009
4,3208913681,2020-06-09,15:18:25,1336,0.7223
5,3208913681,2023-12-08,10:38:53,5375,16.2356
6,3208913681,2024-02-12,07:57:49,2464,14.3055
1,3911202151,2021-10-05,15:55:23,1625,1.1179
2,3911202151,2022-12-17,18:00:32,5253,4.3219
3,3911202151,2022-12-09,19:31:59,4918,6.5447
4,3911202151,2023-12-16,21:52:47,4010,20.3833
1,3934589370,2022-11-05,21:49:14,432,0.7649
2,3934589370,2023-03-20,07:50:07,829,1.8033
3,3934589370,2023-07-08,19:21:32,5812,23.6141
4,3934589370,2024-10-14,21:09:03,4022,4.4497
5,3934589370,2024-04-05,15:26:52,3701,8.9403
6,3934589370,2022-10-19,20:01:30,4583,4.4138
1,3332206081,2023-09-09,21:06:04,6088,10.0515
